사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2024-05,6호선,2638,창신,21,1,"2,993",310,"5,478","2,437","15,137","5,543","17,998","6,427","9,225","3,945","5,595","3,812","5,147","3,324","4,928","3,710","4,914","4,591","4,252","4,422","4,937","4,765","6,159","5,662","5,486","7,773","5,345","10,191","3,975","7,893","3,825","5,471","2,238","5,355","1,703","5,017",796,"3,486",139,"1,043",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2639,보문,35,0,"4,426","1,066","8,738","6,041","23,412","12,126","33,797","21,187","18,782","11,277","12,775","8,433","11,721","8,928","12,808","8,805","12,537","9,910","11,689","9,144","12,849","10,998","15,742","12,382","16,343","17,264","19,093","25,878","10,084","18,576","8,065","12,987","7,650","13,023","6,611","13,356","3,660","9,892",736,"3,367",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2640,안암(고대병원앞),41,1,"3,377","1,559","4,088","7,226","9,547","18,400","13,717","52,845","12,878","39,259","14,484","48,438","18,591","28,848","20,269","24,387","23,334","31,143","27,242","24,328","28,291","17,867","44,934","19,517","53,165","23,010","39,837","31,499","23,512","21,731","22,614","14,490","25,774","14,385","27,454","14,613","19,573","10,968","3,739","4,632",0,162,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2641,고려대(종암),39,8,"3,889","1,286","7,787","5,742","21,926","14,780","27,904","31,006","15,923","17,958","11,725","16,801","12,242","12,433","14,007","11,336","16,203","15,514","15,770","12,892","15,566","12,152","25,229","14,943","26,906","17,582","23,372","27,560","12,455","19,798","10,645","13,168","13,661","12,772","10,868","12,843","6,014","9,227","1,148","2,868",0,52,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2642,월곡(동덕여대),32,3,"7,507",902,"15,051","4,425","42,770","8,548","50,684","29,588","26,727","19,030","19,276","17,737","18,333","16,002","19,324","15,063","20,851","16,944","20,074","16,559","19,301","18,995","26,573","24,674","25,167","28,512","28,064","44,037","14,942","33,730","11,114","20,967","9,599","19,318","6,283","18,372","3,071","12,089",486,"4,091",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2643,상월곡(한국과학기술연구원),43,0,"5,838",611,"9,925","2,811","25,339","4,335","29,537","14,994","16,346","10,119","11,346","12,213","10,924","9,471","10,845","7,302","11,401","9,342","10,918","8,427","9,773","9,692","13,451","11,850","12,109","14,642","11,236","20,511","7,783","18,100","4,286","10,883","5,657","10,760","3,021","10,496","1,515","6,776",209,"2,541",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2644,돌곶이,36,1,"7,334","1,994","16,424","6,147","42,632","6,795","46,217","19,157","24,159","13,771","16,899","11,210","14,997","9,499","16,468","11,600","15,153","12,636","14,713","12,358","14,643","15,624","16,092","18,168","18,072","23,281","16,440","35,609","12,157","28,531","7,507","17,265","6,712","15,422","5,470","15,740","2,628","9,426",420,"3,388",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2645,석계,"1,233",16,"9,376","1,823","20,930","5,446","51,802","9,318","56,682","18,035","31,264","12,764","22,763","11,814","19,425","14,681","21,086","15,615","20,234","17,608","18,038","17,983","17,568","22,142","19,885","28,454","20,274","34,930","17,807","54,398","13,069","43,759","9,716","26,471","8,732","23,884","7,714","22,992","4,629","14,408","1,059","5,045",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2646,태릉입구,16,0,"5,008","1,200","7,827","3,740","19,704","4,661","23,436","12,417","13,569","12,283","10,796","14,763","11,678","19,125","13,410","15,064","14,006","15,979","15,108","17,033","16,663","16,301","16,760","18,673","14,748","20,133","13,720","28,997","9,784","21,088","7,698","12,686","6,822","12,285","5,141","11,142","2,627","9,134",532,"4,271",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2647,화랑대(서울여대입구),23,1,"7,725","1,196","24,387","3,695","62,596","9,598","57,873","20,968","30,160","16,443","20,222","11,822","18,703","11,739","19,712","10,635","18,451","12,706","17,425","12,331","20,040","15,107","24,353","18,170","24,458","25,961","19,205","38,711","10,011","32,546","7,708","20,162","7,213","17,908","5,041","17,795","1,694","12,250",236,"4,720",0,32,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2648,봉화산(서울의료원),9,0,"5,827",839,"17,369","3,046","49,913","6,343","41,567","13,289","21,617","8,290","15,662","6,890","14,260","7,124","13,964","8,603","12,201","10,672","10,853","10,587","10,634","14,089","12,028","16,943","12,757","22,703","11,231","32,081","6,299","29,132","4,438","17,599","3,757","15,741","3,243","15,996","1,283","9,323",188,"3,587",3,308,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2649,신내,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2711,장암,1,0,"2,226",242,"8,563","1,374","19,835","1,535","11,700","1,907","5,330","2,339","3,360","2,811","2,934","3,640","3,400","3,122","3,744","2,204","4,142","1,731","4,511","1,996","4,215","2,321","4,032","3,103","3,664","4,852","2,246","4,022","1,480","2,443","1,040","1,222",593,"1,210",197,675,21,280,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2712,도봉산,102,1,"6,200","1,143","19,494","5,583","50,374","10,209","40,916","17,788","23,222","19,414","15,427","17,976","14,617","14,934","14,298","14,254","14,388","15,044","13,632","14,432","14,457","16,727","16,919","20,181","14,920","24,688","13,611","37,833","8,310","38,143","4,931","24,191","3,492","20,941","3,128","18,268",982,"12,469",140,"5,405",0,93,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2713,수락산,101,3,"10,549",859,"22,499","5,736","47,641","8,499","49,467","18,289","31,453","17,225","22,814","16,698","20,547","16,265","21,972","17,859","21,490","16,632","20,953","17,169","21,201","20,262","22,140","25,027","21,032","30,017","18,787","41,895","12,456","41,127","9,120","26,060","7,145","21,126","4,688","19,527","2,342","12,711",274,"4,787",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2714,마들,13,1,"11,745","1,315","27,785","3,452","65,626","8,485","63,462","12,263","34,230","10,872","24,646","10,322","22,402","11,634","23,716","14,049","20,217","15,555","17,308","17,347","17,815","21,972","17,421","26,206","15,438","31,340","13,597","47,801","8,964","46,851","6,603","26,910","4,493","23,866","3,571","22,394","1,478","14,271",206,"4,633",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2715,노원,45,0,"8,430","4,037","21,415","9,961","53,702","28,151","69,995","57,741","45,780","53,757","39,023","38,899","40,340","40,379","45,167","43,087","45,541","47,360","45,441","46,937","49,296","52,115","52,123","58,346","55,198","65,608","61,732","86,289","40,941","67,556","38,004","38,084","30,439","33,085","27,896","28,146","13,617","17,804","2,763","5,556",0,0,0,1,0,0,2024-06-03 09:43:48
2024-05,7호선,2716,중계,15,0,"10,164","2,243","26,899","5,525","65,152","17,664","66,368","30,137","37,645","17,475","27,408","13,638","24,365","15,235","26,738","15,989","23,783","16,772","21,712","17,083","19,783","21,108","25,980","24,841","23,737","32,818","19,364","49,616","11,446","46,492","8,764","28,175","9,321","24,635","6,994","22,933","3,058","14,422",449,"4,421",1,1,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2717,하계,47,0,"9,671","1,723","28,917","7,516","70,258","18,107","74,236","29,500","42,708","24,319","32,176","18,798","30,827","19,107","32,469","23,511","29,620","27,689","27,992","25,951","32,006","28,459","35,306","33,181","33,680","40,175","27,627","60,214","15,935","54,503","15,269","32,106","12,097","29,385","9,354","28,160","3,566","18,944",621,"6,177",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2718,공릉(서울과학기술대),18,0,"6,984",985,"15,502","4,707","37,769","12,561","43,093","25,973","25,951","20,793","19,734","16,120","19,420","15,180","20,893","18,512","21,434","20,304","20,799","18,568","23,342","21,577","26,421","24,783","26,410","29,777","26,501","43,697","16,305","37,659","13,895","21,747","13,018","19,593","12,263","18,979","6,408","12,825","1,223","4,768",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2719,태릉입구,143,1,"8,620","1,281","9,909","4,983","22,964","9,364","28,685","23,226","19,491","20,880","15,651","22,833","16,390","26,413","20,364","20,692","21,569","21,111","24,343","21,724","27,835","21,643","29,399","22,054","29,600","24,806","28,180","30,303","17,322","25,329","14,078","15,456","12,672","14,217","9,401","13,974","3,907","8,482",687,"4,002",2,"1,415",0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2720,먹골,18,0,"8,039",720,"14,427","3,442","35,598","6,392","44,922","16,359","26,479","11,856","18,659","10,976","16,998","13,260","18,660","14,429","18,141","15,284","16,754","15,713","17,796","19,104","18,420","23,779","17,985","28,034","19,249","39,082","13,048","33,448","10,116","20,329","8,677","18,689","5,973","16,653","2,620","10,684",420,"3,336",0,160,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2721,중화,81,0,"9,008","1,455","15,796","6,425","37,290","9,552","48,071","22,727","28,187","12,271","18,473","11,654","17,223","12,261","18,229","13,830","17,641","14,054","16,207","15,395","17,529","18,299","20,216","22,207","20,191","26,504","21,262","38,491","13,487","33,404","10,108","20,465","8,531","19,184","5,658","17,510","2,653","10,478",452,"3,285",0,83,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2722,상봉,469,32,"11,943","1,691","21,970","8,659","55,866","13,342","75,775","29,163","41,098","20,715","26,532","17,022","23,892","18,446","26,299","20,538","26,016","22,198","23,938","22,583","25,136","25,831","28,337","32,381","31,529","42,972","33,101","67,917","24,584","58,375","19,048","34,113","18,148","28,856","14,428","28,164","7,728","17,221","1,538","8,461",0,89,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2723,면목,104,0,"14,720",876,"24,662","5,658","58,084","9,469","73,087","34,095","41,960","16,603","27,562","16,295","24,496","15,334","24,988","20,028","24,267","18,536","20,656","20,259","23,911","26,157","27,185","32,505","23,311","38,389","22,547","55,269","17,236","48,287","10,684","29,220","8,463","26,511","6,062","25,432","2,946","13,835",493,"4,903",0,7,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2724,사가정,12,0,"13,134","1,698","25,260","7,817","56,715","12,019","72,255","27,985","44,093","18,337","29,672","16,895","26,057","17,618","27,218","20,567","25,213","22,299","22,664","22,631","23,645","29,207","25,875","34,769","26,375","44,383","25,277","65,162","19,169","53,254","14,050","31,888","11,458","30,328","8,795","25,512","4,629","14,039",841,"4,993",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2725,용마산(용마폭포공원),6,0,"5,542",769,"11,656","2,472","23,932","4,616","28,956","11,089","17,663","7,622","10,865","6,654","9,251","5,831","9,603","6,621","9,552","7,243","7,697","7,783","7,317","9,903","8,734","12,588","7,895","15,399","7,913","21,986","5,694","18,641","3,956","11,326","3,307","11,158","2,184","10,104","1,177","6,256",225,"2,358",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2726,중곡,10,0,"6,788",740,"14,092","4,678","32,104","16,594","46,061","30,599","29,282","15,656","18,458","10,122","16,406","9,498","17,697","11,452","16,293","12,279","14,731","13,046","14,797","16,725","20,083","19,560","22,580","23,987","24,022","33,936","12,549","28,259","8,691","18,505","7,556","16,938","5,799","15,106","2,101","8,612",314,"2,979",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2727,군자(능동),77,3,"9,541",880,"16,096","6,812","37,845","10,766","57,136","28,942","39,664","20,020","24,304","13,481","21,124","12,852","23,512","13,903","22,870","15,562","21,011","16,563","21,269","19,268","24,799","22,806","28,964","30,074","35,252","43,169","22,264","33,642","19,114","21,993","17,951","19,878","14,440","17,523","7,422","10,194","1,468","3,890",0,51,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2728,어린이대공원(세종대),34,2,"4,101","1,019","8,318","8,160","20,708","19,575","35,309","84,197","26,406","57,256","20,091","55,566","24,970","41,243","29,474","32,803","32,625","40,682","38,682","32,870","39,674","25,987","50,121","27,292","60,711","31,187","55,259","40,411","30,841","28,635","27,387","19,534","27,016","17,656","28,060","17,080","15,752","12,285","3,985","3,736",0,2,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2729,건대입구,70,1,"4,776","1,179","5,781","8,753","14,366","20,731","20,405","41,555","16,599","30,912","15,453","29,385","17,179","24,488","19,663","26,215","22,029","28,424","26,495","26,574","31,055","25,143","35,992","26,576","44,300","33,064","38,138","42,344","27,121","27,654","29,757","17,512","25,726","14,440","23,162","12,011","12,857","7,506","2,472","3,909",3,272,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2730,자양(뚝섬한강공원),11,0,"5,905",764,"10,560","4,837","23,675","7,690","33,581","15,372","23,507","16,337","14,751","21,043","14,898","23,971","17,385","25,040","20,464","29,191","23,816","31,383","28,317","33,954","31,369","35,868","31,318","40,071","29,434","50,082","28,440","35,432","32,159","21,742","32,553","17,706","24,615","13,698","11,944","7,079","1,599","2,454",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2731,청담,38,0,"2,724","4,818","7,089","33,025","11,824","63,127","16,097","138,642","14,373","90,978","14,097","38,180","16,411","24,569","20,772","23,808","21,744","25,331","25,677","22,093","33,257","19,624","44,389","19,811","71,270","21,579","105,626","21,986","53,133","14,868","31,422","10,780","28,631","9,833","21,019","7,565","5,999","4,653",930,"3,103",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2732,강남구청,20,0,"1,735","1,668","4,322","16,103","7,694","37,108","10,977","102,732","10,242","98,808","10,347","42,795","12,357","25,600","14,990","22,699","18,059","22,998","22,413","20,643","27,303","18,724","33,526","18,714","51,869","20,221","86,099","21,423","52,594","13,691","33,792","9,615","32,093","7,301","22,619","6,180","9,355","4,392","1,620","2,000",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2733,학동,12,6,"1,939","1,293","5,222","27,136","9,322","57,566","12,063","176,943","11,894","133,165","12,407","55,684","15,773","29,650","20,805","24,878","24,338","29,401","28,470","24,133","36,387","20,008","47,527","19,639","85,307","21,113","157,533","21,525","73,786","13,191","39,303","8,754","34,138","7,861","25,012","6,143","9,891","4,118","1,636","1,357",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2734,논현,10,0,"2,962","1,252","4,794","17,829","9,275","42,181","14,177","104,806","13,029","88,439","12,816","35,483","13,985","23,003","16,181","22,347","18,245","24,544","22,443","22,158","27,406","20,584","33,809","23,571","60,221","28,120","97,944","34,426","53,124","20,006","36,205","12,174","37,555","10,651","35,110","8,326","17,354","6,192","3,144","2,979",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2735,반포,1,0,"1,056","1,456","3,271","16,746","9,708","12,604","13,201","18,939","9,458","16,511","7,537","10,810","7,576","11,315","9,086","10,699","9,846","10,841","10,576","10,021","13,304","10,007","21,090","10,869","21,125","11,371","19,162","12,759","13,555","8,168","10,555","5,544","10,535","4,920","7,635","4,740","2,457","2,904",355,948,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2736,고속터미널,53,4,"1,382","2,810","3,951","23,266","12,819","39,767","20,763","51,909","26,786","38,931","26,113","32,586","28,594","28,455","30,763","26,420","30,609","30,366","31,701","27,204","39,669","23,521","44,703","24,647","59,172","25,814","53,054","28,134","38,287","17,784","40,890","11,182","35,298","10,599","28,538","6,552","9,694","4,027",914,"1,078",0,2,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2737,내방,10,0,"2,618","2,154","8,422","14,915","19,569","27,108","29,660","77,981","23,337","47,063","18,297","21,966","17,393","17,287","19,232","17,954","20,599","20,204","21,263","18,065","23,161","19,357","29,338","20,163","43,714","26,050","67,021","32,533","29,273","21,394","20,144","14,197","19,277","12,755","13,752","10,924","5,214","7,120",893,"3,379",1,195,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2738,이수,61,4,"5,176","2,493","11,260","15,614","29,774","15,542","44,645","42,589","31,550","29,480","22,496","21,914","21,606","20,846","23,869","20,756","25,428","23,273","26,046","24,094","27,076","26,567","33,059","30,679","35,875","42,340","44,558","58,317","27,744","38,201","25,726","22,922","27,810","18,933","24,224","16,902","13,522","10,246","2,314","3,569",2,10,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2739,남성,43,0,"6,752","1,062","16,071","4,064","39,157","7,668","56,225","17,765","36,341","13,522","22,223","12,271","19,246","13,213","19,079","12,984","19,248","14,810","16,515","15,565","16,148","19,762","16,760","22,766","16,690","30,930","16,962","44,923","10,641","31,268","9,358","21,554","8,416","19,531","5,936","17,632","2,704","10,891",474,"3,561",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2740,숭실대입구(살피재),17,0,"6,699","1,067","14,700","4,784","39,659","8,892","52,171","39,782","34,381","25,444","24,494","39,319","23,223","27,211","22,112","20,267","24,876","27,137","26,923","24,836","25,049","23,269","37,566","28,037","42,331","36,193","27,828","51,173","18,448","36,584","17,471","24,445","17,870","22,638","16,082","22,159","10,085","15,843","1,934","5,127",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2741,상도,7,2,"6,196","1,465","13,552","5,154","35,880","9,245","44,057","28,023","30,854","19,499","20,743","21,417","18,739","17,648","20,100","17,768","19,187","17,487","19,128","19,813","20,914","19,127","23,129","22,669","26,092","30,215","25,399","44,156","14,535","29,437","12,877","20,926","13,848","19,022","11,170","18,065","6,214","13,028","1,503","3,934",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2742,장승배기,6,1,"6,633","1,759","11,882","7,925","28,215","8,597","40,432","17,193","26,194","13,531","17,154","10,017","15,038","10,752","15,419","11,875","15,008","13,011","13,800","13,164","13,558","15,358","16,726","18,255","16,206","22,673","15,673","32,777","8,808","23,455","7,089","15,599","6,697","14,716","4,947","13,025","2,212","8,901",478,"3,189",0,3,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2743,신대방삼거리,31,0,"10,211",748,"20,155","5,512","53,292","10,080","77,145","18,762","44,627","16,186","27,576","13,780","23,748","14,340","24,798","16,681","22,963","18,077","20,215","19,667","19,386","23,993","21,508","28,581","20,146","39,169","21,688","60,890","13,019","45,613","11,326","28,768","9,500","27,280","7,261","23,249","3,754","15,797",798,"5,817",0,28,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2744,보라매,16,1,"4,260",739,"6,920","3,117","17,797","9,486","25,697","22,034","16,499","10,843","10,772","9,153","9,811","9,067","10,780","9,371","11,103","9,636","10,749","9,511","11,318","11,040","12,739","12,938","13,797","17,106","17,937","24,596","8,132","17,831","7,326","11,497","6,735","10,862","5,845","9,895","2,252","6,255",448,"2,409",0,101,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2745,신풍,270,11,"14,267","1,908","16,415","6,852","41,309","12,339","49,846","20,148","30,276","13,107","19,842","11,281","16,765","10,860","17,818","11,841","16,614","13,335","14,526","13,982","15,726","17,462","18,689","21,430","18,198","28,679","17,872","39,744","11,654","29,086","8,396","19,251","7,075","17,993","4,901","15,902","2,031","9,346",359,"3,303",3,561,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2746,대림(구로구청),54,3,"13,658",862,"8,593","4,108","17,131","8,271","23,809","19,684","18,745","15,563","14,749","19,608","14,388","20,654","16,060","17,131","18,346","17,347","18,983","17,094","18,952","17,700","20,141","19,746","20,540","25,880","20,772","24,514","14,188","16,953","11,339","12,738","9,147","14,410","7,336","11,890","3,756","5,727",463,"1,438",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2747,남구로,218,0,"20,647","1,533","16,015","8,025","30,960","32,676","35,681","91,078","24,644","43,306","17,410","19,122","15,223","15,026","16,458","15,006","16,210","15,616","14,708","15,170","16,771","18,713","20,637","24,656","43,553","32,815","68,977","31,572","29,722","22,865","17,012","16,185","12,209","18,476","8,212","14,914","3,677","8,411",544,"2,235",0,0,0,1,0,0,2024-06-03 09:43:48
2024-05,7호선,2748,가산디지털단지,720,6,"7,995","5,156","10,652","30,330","24,913","146,258","29,976","380,181","22,137","210,611","20,272","59,974","25,307","35,976","32,096","34,599","36,942","36,488","42,038","30,710","53,191","28,246","79,083","27,957","211,168","31,003","297,342","36,189","117,866","25,630","67,183","16,615","51,424","14,482","29,052","13,171","12,690","9,286","1,711","3,406",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2749,철산,42,0,"11,218","5,783","33,145","13,951","88,246","17,835","87,294","35,880","52,990","27,177","35,960","20,975","34,519","20,450","33,424","23,963","29,545","26,783","27,008","27,909","29,925","33,924","34,156","43,145","37,050","62,094","37,926","90,272","21,286","69,635","18,683","40,782","17,949","36,906","15,394","33,455","6,784","21,420","1,236","6,613",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2750,광명사거리,145,2,"20,164","5,817","30,386","12,483","77,243","16,401","82,906","25,955","47,632","23,743","32,889","24,809","30,148","28,509","32,562","29,961","32,611","32,071","31,137","32,535","31,806","38,237","35,787","42,730","36,826","54,252","32,779","78,166","23,648","57,037","16,869","34,633","12,484","30,143","9,391","25,193","4,207","16,320",655,"5,037",0,42,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2751,천왕,29,0,"8,424","1,338","20,270","6,766","55,208","10,139","59,911","18,706","32,943","9,232","20,313","7,996","16,683","9,417","16,919","11,988","15,574","13,312","13,492","14,050","14,298","17,945","16,555","22,740","16,777","30,236","15,964","46,671","7,853","36,964","6,212","22,590","4,452","19,571","3,322","17,678","1,382","11,146",216,"3,035",1,309,0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2752,온수(성공회대입구),182,1,"9,496",829,"19,046","4,032","44,567","11,349","51,422","21,383","23,468","15,445","13,994","7,820","12,736","8,722","13,487","9,428","12,330","10,942","11,625","11,036","13,682","12,777","18,131","16,410","18,237","22,297","15,042","38,615","7,089","28,879","6,040","17,556","5,989","15,442","3,610","13,983","2,237","9,482",407,"5,117",2,"1,257",0,0,0,0,2024-06-03 09:43:48
2024-05,7호선,2761,부평구청,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2811,암사,31,0,"17,271",930,"31,028","5,413","84,193","9,214","107,612","19,581","56,032","14,234","33,273","12,346","27,603","15,615","27,609","17,251","26,447","20,149","21,874","22,899","20,866","28,788","22,188","35,780","23,363","47,437","22,514","73,982","14,149","56,524","11,092","34,539","8,455","29,415","5,438","31,424","2,165","16,357",531,"4,868",0,621,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2812,천호(풍납토성),114,2,"11,201","1,852","17,770","13,947","43,614","15,429","58,008","29,840","34,161","25,684","22,018","20,327","21,388","21,538","22,856","22,953","23,007","26,100","22,330","27,113","24,323","31,519","27,670","34,790","32,055","47,902","32,551","70,518","21,496","47,343","18,453","30,262","13,048","26,281","10,033","22,397","4,630","12,964","1,067","4,610",3,147,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2813,강동구청,46,0,"5,967",938,"13,130","5,525","32,907","15,435","42,031","33,433","26,035","15,066","17,846","11,484","15,210","10,756","15,349","12,350","15,725","14,980","14,833","14,613","14,902","17,303","17,896","20,297","20,199","24,593","26,020","36,402","10,649","26,617","8,284","17,642","7,094","16,024","5,040","14,298","2,040","8,142",389,"2,619",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2814,몽촌토성(평화의문),7,0,"1,637","2,606","4,867","8,301","13,557","11,125","20,752","33,376","13,128","18,963","9,756","11,884","11,396","9,952","11,815","10,023","11,801","10,677","11,913","9,076","12,723","10,034","17,121","11,291","19,144","14,112","23,512","18,602","10,581","14,380","8,931","8,695","8,718","8,230","6,602","7,160","3,002","4,460",533,"1,419",0,0,0,1,0,0,2024-06-03 09:43:48
2024-05,8호선,2815,잠실(송파구청),9,1,"1,667","2,666","4,561","13,322","10,624","36,232","14,267","84,937","11,280","50,742","11,119","36,680","14,861","37,464","18,363","36,466","22,591","37,695","29,277","35,118","37,579","34,339","43,181","36,099","53,009","41,746","71,046","46,437","44,445","25,060","42,899","14,691","40,329","10,522","28,818","7,821","10,269","4,689","1,873","1,923",1,141,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2816,석촌,3,0,"2,646",789,"6,250","4,571","16,212","8,857","24,962","20,994","14,377","20,279","11,309","14,094","11,023","14,958","12,565","15,716","12,896","16,014","12,974","16,302","13,892","16,753","15,422","18,597","17,730","24,525","19,548","31,481","12,259","20,474","11,684","13,140","12,296","10,479","9,789","9,657","3,759","5,924",676,"2,307",1,44,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2817,송파,13,0,"3,455",864,"10,865","7,792","31,044","11,430","38,439","20,320","23,976","11,882","17,487","9,067","15,645","9,039","15,789","10,969","15,378","13,357","13,365","14,512","15,466","16,658","17,695","19,679","17,101","24,375","18,454","32,055","10,580","24,187","7,683","15,540","6,128","14,170","4,905","12,893","1,851","6,942",264,"2,093",0,163,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2818,가락시장,134,0,"3,719","2,860","6,148","7,935","12,360","16,451","14,684","40,193","11,951","16,382","10,865","12,281","11,289","11,804","11,624","11,656","12,281","12,713","13,678","12,504","15,071","12,622","15,372","15,125","19,955","17,233","27,175","21,176","12,460","15,229","11,369","10,611","11,093","9,358","9,230","7,420","4,150","4,719","1,002","2,125",4,530,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2819,문정,3,1,"2,816","3,488","8,764","12,462","26,812","57,597","35,222","169,294","22,408","76,779","18,369","29,836","20,134","20,639","22,332","20,465","24,848","23,158","27,667","20,336","30,217","20,803","35,829","23,258","84,249","27,662","119,919","40,519","42,051","28,885","29,447","17,004","24,518","15,504","19,732","14,009","7,754","8,137","1,426","2,257",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2820,장지,13,0,"6,819","3,020","19,566","11,619","48,944","26,742","56,655","48,843","34,151","34,162","23,522","20,316","21,339","21,160","22,245","21,944","22,520","22,053","22,668","22,323","28,141","25,095","33,348","28,406","46,288","36,237","49,987","50,599","28,395","33,283","23,641","21,863","17,996","18,618","9,600","17,426","3,092","10,180",696,"2,657",1,0,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2821,복정,26,0,"5,143","2,332","11,459","8,829","29,966","11,863","38,129","20,523","22,980","17,086","15,178","10,261","12,176","8,112","14,177","9,336","12,828","9,578","11,863","9,483","13,911","11,477","17,873","14,814","23,751","21,602","25,306","30,389","14,711","21,364","9,133","14,612","7,625","13,082","6,308","12,360","2,729","5,674",549,"1,202",0,0,0,0,0,0,2024-06-03 09:43:48
